"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","NEDD8-specific protease activity","GO:0019784","0.13403546961552557","0.8727802596955305","5","36","1","11759","FBGN0031157"
"GO:MF","3-keto sterol reductase activity","GO:0000253","0.13403546961552557","0.8727802596955305","9","19","1","11759","FBGN0030073"
"GO:MF","acyltransferase activity, transferring groups other than amino-acyl groups","GO:0016747","0.13403546961552557","0.8727802596955305","189","1","1","11759","FBGN0036670"
"GO:MF","acyltransferase activity","GO:0016746","0.13403546961552557","0.8727802596955305","210","1","1","11759","FBGN0036670"
"GO:MF","intracellular calcium activated chloride channel activity","GO:0005229","0.13403546961552557","0.8727802596955305","8","21","1","11759","FBGN0015558"
"GO:MF","tRNA (cytosine) methyltransferase activity","GO:0016427","0.13403546961552557","0.8727802596955305","5","46","1","11759","FBGN0085224"
"GO:MF","sodium-independent organic anion transmembrane transporter activity","GO:0015347","0.13403546961552557","0.8727802596955305","8","16","1","11759","FBGN0034716"
"GO:MF","cadmium ion transmembrane transporter activity","GO:0015086","0.13403546961552557","0.8727802596955305","1","107","1","11759","FBGN0011672"
"GO:MF","L-ascorbate:sodium symporter activity","GO:0008520","0.13403546961552557","0.8727802596955305","1","93","1","11759","FBGN0037807"
"GO:MF","oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor","GO:0016899","0.13403546961552557","0.8727802596955305","6","32","1","11759","FBGN0030594"
"GO:MF","oxidoreductase activity, acting on CH-OH group of donors","GO:0016614","0.13403546961552557","0.8727802596955305","136","43","3","11759","FBGN0030073,FBGN0030594,FBGN0036620"
"GO:MF","arginine-tRNA ligase activity","GO:0004814","0.13403546961552557","0.8727802596955305","3","80","1","11759","FBGN0030660"
"GO:MF","extracellular matrix structural constituent","GO:0005201","0.13403546961552557","0.8727802596955305","35","74","2","11759","FBGN0284435,FBGN0030999"
"GO:MF","17-beta-hydroxysteroid dehydrogenase (NADP+) activity","GO:0072582","0.13403546961552557","0.8727802596955305","8","19","1","11759","FBGN0030073"
"GO:MF","17-beta-ketosteroid reductase activity","GO:0072555","0.13403546961552557","0.8727802596955305","8","19","1","11759","FBGN0030073"
"GO:MF","lysozyme activity","GO:0003796","0.13403546961552557","0.8727802596955305","17","11","1","11759","FBGN0004428"
"GO:MF","K11-linked polyubiquitin modification-dependent protein binding","GO:0071795","0.13403546961552557","0.8727802596955305","1","110","1","11759","FBGN0039348"
"GO:MF","co-SMAD binding","GO:0070410","0.13403546961552557","0.8727802596955305","2","56","1","11759","FBGN0039932"
"GO:MF","intracellular chloride channel activity","GO:0061778","0.13403546961552557","0.8727802596955305","9","21","1","11759","FBGN0015558"
"GO:MF","ecdysone oxidase activity","GO:0047875","0.13403546961552557","0.8727802596955305","4","32","1","11759","FBGN0030594"
"GO:MF","galactosyl beta-1,3 N-acetylgalactosamine beta-1,3-glucuronosyltransferase activity","GO:0046989","0.13403546961552557","0.8727802596955305","2","113","1","11759","FBGN0032135"
"GO:MF","asioloorosomucoid beta-1,3-glucuronosyltransferase activity","GO:0046988","0.13403546961552557","0.8727802596955305","2","113","1","11759","FBGN0032135"
"GO:MF","asparaginase activity","GO:0004067","0.13403546961552557","0.8727802596955305","3","55","1","11759","FBGN0030653"
"GO:MF","transition metal ion transmembrane transporter activity","GO:0046915","0.13403546961552557","0.8727802596955305","24","107","2","11759","FBGN0025693,FBGN0011672"
"GO:MF","monooxygenase activity","GO:0004497","0.13403546961552557","0.8727802596955305","116","57","3","11759","FBGN0033395,FBGN0015037,FBGN0033302"
"GO:MF","glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity","GO:0043878","0.13403546961552557","0.8727802596955305","2","92","1","11759","FBGN0051075"
"GO:MF","proteasome-activating activity","GO:0036402","0.13403546961552557","0.8727802596955305","9","18","1","11759","FBGN0037742"
"GO:MF","phosphorylase kinase activity","GO:0004689","0.13403546961552557","0.8727802596955305","2","115","1","11759","FBGN0011754"
"GO:MF","G protein-coupled receptor kinase activity","GO:0004703","0.13403546961552557","0.8727802596955305","3","76","1","11759","FBGN0261988"
"GO:MF","mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity","GO:0033925","0.13403546961552557","0.8727802596955305","1","101","1","11759","FBGN0030839"
"GO:MF","N-acetyllactosamine beta-1,3-glucuronosyltransferase activity","GO:0046987","0.13403546961552557","0.8727802596955305","2","113","1","11759","FBGN0032135"
"GO:MF","alanine-glyoxylate transaminase activity","GO:0008453","0.13403546961552557","0.8727802596955305","2","83","1","11759","FBGN0037186"
"GO:MF","threonine-type peptidase activity","GO:0070003","0.14173343739786298","0.8485276799975114","31","87","2","11759","FBGN0030653,FBGN0050382"
"GO:MF","ion gated channel activity","GO:0022839","0.14204604684036157","0.8475708482438029","13","21","1","11759","FBGN0015558"
"GO:MF","carbohydrate:cation symporter activity","GO:0005402","0.14204604684036157","0.8475708482438029","3","93","1","11759","FBGN0037807"
"GO:MF","UDP-glycosyltransferase activity","GO:0008194","0.14204604684036157","0.8475708482438029","109","117","4","11759","FBGN0050438,FBGN0034270,FBGN0032135,FBGN0035558"
"GO:MF","actin monomer binding","GO:0003785","0.14204604684036157","0.8475708482438029","4","69","1","11759","FBGN0026084"
"GO:MF","peptidoglycan muralytic activity","GO:0061783","0.14421704920444248","0.8409833946947881","31","11","1","11759","FBGN0004428"
"GO:MF","iron ion transmembrane transporter activity","GO:0005381","0.14421704920444248","0.8409833946947881","3","107","1","11759","FBGN0011672"
"GO:MF","1-acylglycerophosphocholine O-acyltransferase activity","GO:0047184","0.14421704920444248","0.8409833946947881","3","122","1","11759","FBGN0052699"
"GO:MF","indanol dehydrogenase activity","GO:0047718","0.14421704920444248","0.8409833946947881","3","103","1","11759","FBGN0086254"
"GO:MF","alcohol dehydrogenase (NAD+) activity","GO:0004022","0.14421704920444248","0.8409833946947881","8","43","1","11759","FBGN0036620"
"GO:MF","heme binding","GO:0020037","0.14421704920444248","0.8409833946947881","139","57","3","11759","FBGN0033395,FBGN0015037,FBGN0033302"
"GO:MF","estradiol 17-beta-dehydrogenase activity","GO:0004303","0.14421704920444248","0.8409833946947881","18","19","1","11759","FBGN0030073"
"GO:MF","tetrapyrrole binding","GO:0046906","0.14421704920444248","0.8409833946947881","140","57","3","11759","FBGN0033395,FBGN0015037,FBGN0033302"
"GO:MF","alcohol dehydrogenase [NAD(P)+] activity","GO:0018455","0.14421704920444248","0.8409833946947881","8","43","1","11759","FBGN0036620"
"GO:MF","DNA photolyase activity","GO:0003913","0.14421704920444248","0.8409833946947881","4","94","1","11759","FBGN0003082"
"GO:MF","deoxyribodipyrimidine photo-lyase activity","GO:0003904","0.14421704920444248","0.8409833946947881","4","94","1","11759","FBGN0003082"
"GO:MF","glutathione transferase activity","GO:0004364","0.14421704920444248","0.8409833946947881","40","81","2","11759","FBGN0010040,FBGN0063492"
"GO:MF","manganese ion transmembrane transporter activity","GO:0005384","0.14421704920444248","0.8409833946947881","3","107","1","11759","FBGN0011672"
"GO:MF","steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","GO:0033764","0.14421704920444248","0.8409833946947881","19","19","1","11759","FBGN0030073"
"GO:MF","ribonucleoside binding","GO:0032549","0.14421704920444248","0.8409833946947881","3","106","1","11759","FBGN0262955"
"GO:MF","galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity","GO:0015018","0.14421704920444248","0.8409833946947881","3","113","1","11759","FBGN0032135"
"GO:MF","inorganic anion transmembrane transporter activity","GO:0015103","0.14421704920444248","0.8409833946947881","72","111","3","11759","FBGN0015558,FBGN0039789,FBGN0261794"
"GO:MF","single-stranded 3'-5' DNA helicase activity","GO:1990518","0.14421704920444248","0.8409833946947881","3","116","1","11759","FBGN0002899"
"GO:MF","phosphatidylinositol N-acetylglucosaminyltransferase activity","GO:0017176","0.14564598741911972","0.8367014757856401","5","77","1","11759","FBGN0034270"
"GO:MF","acetylglucosaminyltransferase activity","GO:0008375","0.14705659521735087","0.8325154934127912","29","117","2","11759","FBGN0034270,FBGN0035558"
"GO:MF","steroid dehydrogenase activity","GO:0016229","0.14705659521735087","0.8325154934127912","21","19","1","11759","FBGN0030073"
"GO:MF","aldehyde dehydrogenase (NAD+) activity","GO:0004029","0.15159506020146643","0.8193149501696495","5","92","1","11759","FBGN0051075"
"GO:MF","aldehyde dehydrogenase [NAD(P)+] activity","GO:0004030","0.15159506020146643","0.8193149501696495","5","92","1","11759","FBGN0051075"
"GO:MF","gamma-tubulin binding","GO:0043015","0.15159506020146643","0.8193149501696495","11","42","1","11759","FBGN0001612"
"GO:MF","microtubule minus-end binding","GO:0051011","0.15159506020146643","0.8193149501696495","10","42","1","11759","FBGN0001612"
"GO:MF","iron ion binding","GO:0005506","0.15159506020146643","0.8193149501696495","155","57","3","11759","FBGN0033395,FBGN0015037,FBGN0033302"
"GO:MF","mismatched DNA binding","GO:0030983","0.15159506020146643","0.8193149501696495","5","86","1","11759","FBGN0038704"
"GO:MF","monosaccharide transmembrane transporter activity","GO:0015145","0.15159506020146643","0.8193149501696495","5","93","1","11759","FBGN0037807"
"GO:MF","active ion transmembrane transporter activity","GO:0022853","0.15159506020146643","0.8193149501696495","132","111","4","11759","FBGN0034716,FBGN0039789,FBGN0037807,FBGN0261794"
"GO:MF","phosphatidylinositol-4-phosphate binding","GO:0070273","0.15159506020146643","0.8193149501696495","6","76","1","11759","FBGN0261988"
"GO:MF","nuclear import signal receptor activity","GO:0061608","0.15159506020146643","0.8193149501696495","11","40","1","11759","FBGN0042178"
"GO:MF","peptidyl-dipeptidase activity","GO:0008241","0.15176642797647466","0.8188242874462724","6","79","1","11759","FBGN0035076"
"GO:MF","carbon-carbon lyase activity","GO:0016830","0.15345094729944966","0.8140304261917296","40","94","2","11759","FBGN0034356,FBGN0003082"
"GO:MF","leak channel activity","GO:0022840","0.15537360531125483","0.8086227567145434","11","51","1","11759","FBGN0033257"
"GO:MF","metal ion transmembrane transporter activity","GO:0046873","0.15537360531125483","0.8086227567145434","202","111","5","11759","FBGN0025693,FBGN0033257,FBGN0037807,FBGN0011672,FBGN0261794"
"GO:MF","copper ion transmembrane transporter activity","GO:0005375","0.15537360531125483","0.8086227567145434","5","107","1","11759","FBGN0011672"
"GO:MF","chloride channel activity","GO:0005254","0.15537360531125483","0.8086227567145434","27","21","1","11759","FBGN0015558"
"GO:MF","SMAD binding","GO:0046332","0.15537360531125483","0.8086227567145434","10","56","1","11759","FBGN0039932"
"GO:MF","narrow pore channel activity","GO:0022842","0.15537360531125483","0.8086227567145434","11","51","1","11759","FBGN0033257"
"GO:MF","potassium ion leak channel activity","GO:0022841","0.15537360531125483","0.8086227567145434","11","51","1","11759","FBGN0033257"
"GO:MF","hydrolase activity, hydrolyzing O-glycosyl compounds","GO:0004553","0.15537360531125483","0.8086227567145434","92","101","3","11759","FBGN0004428,FBGN0032382,FBGN0030839"
"GO:MF","maltose alpha-glucosidase activity","GO:0032450","0.15537360531125483","0.8086227567145434","10","53","1","11759","FBGN0032382"
"GO:MF","5'-3' exodeoxyribonuclease activity","GO:0035312","0.15537360531125483","0.8086227567145434","6","86","1","11759","FBGN0038704"
"GO:MF","small GTPase binding","GO:0031267","0.15537360531125483","0.8086227567145434","95","96","3","11759","FBGN0042178,FBGN0037265,FBGN0038593"
"GO:MF","alpha-1,4-glucosidase activity","GO:0004558","0.15537360531125483","0.8086227567145434","10","53","1","11759","FBGN0032382"
"GO:MF","potassium:chloride symporter activity","GO:0015379","0.15537360531125483","0.8086227567145434","5","111","1","11759","FBGN0261794"
"GO:MF","GTPase binding","GO:0051020","0.15537360531125483","0.8086227567145434","99","96","3","11759","FBGN0042178,FBGN0037265,FBGN0038593"
"GO:MF","protein phosphatase 1 binding","GO:0008157","0.15537360531125483","0.8086227567145434","26","22","1","11759","FBGN0267967"
"GO:MF","nuclear localization sequence binding","GO:0008139","0.16135369771418262","0.792221077496122","15","40","1","11759","FBGN0042178"
"GO:MF","alpha-glucosidase activity","GO:0090599","0.16293955283486447","0.7879734798850626","12","53","1","11759","FBGN0032382"
"GO:MF","nucleocytoplasmic carrier activity","GO:0140142","0.16293955283486447","0.7879734798850626","16","40","1","11759","FBGN0042178"
"GO:MF","nucleoside binding","GO:0001882","0.16293955283486447","0.7879734798850626","6","106","1","11759","FBGN0262955"
"GO:MF","cargo adaptor activity","GO:0140312","0.16293955283486447","0.7879734798850626","14","45","1","11759","FBGN0001087"
"GO:MF","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","GO:0016705","0.16293955283486447","0.7879734798850626","173","57","3","11759","FBGN0033395,FBGN0015037,FBGN0033302"
"GO:MF","secondary active sulfate transmembrane transporter activity","GO:0008271","0.16293955283486447","0.7879734798850626","9","71","1","11759","FBGN0039789"
"GO:MF","sugar transmembrane transporter activity","GO:0051119","0.1637749947911312","0.7857524057087719","7","93","1","11759","FBGN0037807"
"GO:MF","manganese ion binding","GO:0030145","0.1637749947911312","0.7857524057087719","24","28","1","11759","FBGN0034356"
"GO:MF","zinc ion transmembrane transporter activity","GO:0005385","0.1637749947911312","0.7857524057087719","16","41","1","11759","FBGN0025693"
"GO:MF","anion channel activity","GO:0005253","0.1637749947911312","0.7857524057087719","32","21","1","11759","FBGN0015558"
"GO:MF","carboxy-lyase activity","GO:0016831","0.1637749947911312","0.7857524057087719","24","28","1","11759","FBGN0034356"
"GO:MF","ATPase-coupled transmembrane transporter activity","GO:0042626","0.1693799154390842","0.771138088285757","100","7","1","11759","FBGN0010549"
"GO:MF","acyl-CoA oxidase activity","GO:0003997","0.171244849271102","0.7663824824152696","6","120","1","11759","FBGN0034628"
"GO:MF","pyruvate transmembrane transporter activity","GO:0050833","0.171244849271102","0.7663824824152696","6","119","1","11759","FBGN0038662"
"GO:MF","protein phosphatase binding","GO:0019903","0.17452441277354866","0.758143814600106","34","22","1","11759","FBGN0267967"
"GO:MF","metallopeptidase activity","GO:0008237","0.1752404118515097","0.7563657348100694","176","100","4","11759","FBGN0265726,FBGN0051619,FBGN0035076,FBGN0031678"
"GO:MF","protein carrier activity","GO:0140597","0.1752404118515097","0.7563657348100694","19","40","1","11759","FBGN0042178"
"GO:MF","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","GO:0016616","0.17630607756052566","0.7537327165974103","113","43","2","11759","FBGN0030073,FBGN0036620"
"GO:MF","cell adhesion molecule binding","GO:0050839","0.17630607756052566","0.7537327165974103","65","12","1","11759","FBGN0262509"
"GO:MF","single-stranded DNA binding","GO:0003697","0.18126058539107773","0.7416966217627808","51","99","2","11759","FBGN0038704,FBGN0003227"
"GO:MF","alditol:NADP+ 1-oxidoreductase activity","GO:0004032","0.18126058539107773","0.7416966217627808","8","103","1","11759","FBGN0086254"
"GO:MF","primary active transmembrane transporter activity","GO:0015399","0.18126058539107773","0.7416966217627808","120","7","1","11759","FBGN0010549"
"GO:MF","glucosidase activity","GO:0015926","0.18126058539107773","0.7416966217627808","16","53","1","11759","FBGN0032382"
"GO:MF","solute:cation symporter activity","GO:0015294","0.18126058539107773","0.7416966217627808","45","111","2","11759","FBGN0037807,FBGN0261794"
"GO:MF","phosphatase binding","GO:0019902","0.18126058539107773","0.7416966217627808","38","22","1","11759","FBGN0267967"
"GO:MF","hydrolase activity, acting on glycosyl bonds","GO:0016798","0.18126058539107773","0.7416966217627808","111","101","3","11759","FBGN0004428,FBGN0032382,FBGN0030839"
"GO:MF","hexosyltransferase activity","GO:0016758","0.18126058539107773","0.7416966217627808","156","117","4","11759","FBGN0050438,FBGN0034270,FBGN0032135,FBGN0035558"
"GO:MF","glucuronosyltransferase activity","GO:0015020","0.1846089022019723","0.7337473602766585","46","113","2","11759","FBGN0050438,FBGN0032135"
"GO:MF","DNA helicase activity","GO:0003678","0.18461068083272922","0.73374317604831","45","116","2","11759","FBGN0003227,FBGN0002899"
"GO:MF","fatty acid binding","GO:0005504","0.19113175561362034","0.7186671510296363","8","120","1","11759","FBGN0034628"
"GO:MF","carboxylic acid transmembrane transporter activity","GO:0046943","0.19113175561362034","0.7186671510296363","99","119","3","11759","FBGN0037807,FBGN0261794,FBGN0038662"
"GO:MF","carbohydrate transmembrane transporter activity","GO:0015144","0.19113175561362034","0.7186671510296363","10","93","1","11759","FBGN0037807"
"GO:MF","organic acid transmembrane transporter activity","GO:0005342","0.19113175561362034","0.7186671510296363","99","119","3","11759","FBGN0037807,FBGN0261794,FBGN0038662"
"GO:MF","oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor","GO:0016634","0.19113175561362034","0.7186671510296363","8","120","1","11759","FBGN0034628"
"GO:MF","transferase activity, transferring alkyl or aryl (other than methyl) groups","GO:0016765","0.19113175561362034","0.7186671510296363","67","81","2","11759","FBGN0010040,FBGN0063492"
"GO:MF","RNA polymerase II activity","GO:0001055","0.19113175561362034","0.7186671510296363","9","106","1","11759","FBGN0262955"
"GO:MF","phosphatidate phosphatase activity","GO:0008195","0.193185185906551","0.7140261798134402","10","98","1","11759","FBGN0263593"
"GO:MF","cation:chloride symporter activity","GO:0015377","0.1942451438095516","0.7116498298916691","9","111","1","11759","FBGN0261794"
"GO:MF","anion:cation symporter activity","GO:0015296","0.1942451438095516","0.7116498298916691","9","111","1","11759","FBGN0261794"
"GO:MF","tRNA methyltransferase activity","GO:0008175","0.19494682727146828","0.7100838284919297","22","46","1","11759","FBGN0085224"
"GO:MF","single-stranded DNA helicase activity","GO:0017116","0.1999856348124471","0.6990011990647562","9","116","1","11759","FBGN0002899"
"GO:MF","monocarboxylic acid binding","GO:0033293","0.20525187437981984","0.687712868171514","9","120","1","11759","FBGN0034628"
"GO:MF","metallocarboxypeptidase activity","GO:0004181","0.20774752126997723","0.6824641492776329","23","48","1","11759","FBGN0265726"
"GO:MF","5'-3' exonuclease activity","GO:0008409","0.20779985439559354","0.6823547610868896","13","86","1","11759","FBGN0038704"
"GO:MF","ubiquitin protein ligase binding","GO:0031625","0.20779985439559354","0.6823547610868896","54","110","2","11759","FBGN0036332,FBGN0039348"
"GO:MF","solute:anion antiporter activity","GO:0140323","0.20821327585215998","0.6814915829641903","16","71","1","11759","FBGN0039789"
"GO:MF","anion:anion antiporter activity","GO:0015301","0.20821327585215998","0.6814915829641903","16","71","1","11759","FBGN0039789"
"GO:MF","calmodulin-dependent protein kinase activity","GO:0004683","0.20828776067621046","0.681336249144687","10","115","1","11759","FBGN0011754"
"GO:MF","signal sequence binding","GO:0005048","0.20828776067621046","0.681336249144687","29","40","1","11759","FBGN0042178"
"GO:MF","molecular carrier activity","GO:0140104","0.20828776067621046","0.681336249144687","29","40","1","11759","FBGN0042178"
"GO:MF","molecular adaptor activity","GO:0060090","0.2094370407978351","0.6789465070340102","136","45","2","11759","FBGN0033698,FBGN0001087"
"GO:MF","ubiquitin-like protein ligase binding","GO:0044389","0.21067779743015252","0.676381230702496","56","110","2","11759","FBGN0036332,FBGN0039348"
"GO:MF","potassium ion transmembrane transporter activity","GO:0015079","0.21260617949179828","0.6724241166697924","56","111","2","11759","FBGN0033257,FBGN0261794"
"GO:MF","chitin binding","GO:0008061","0.21876742265583643","0.6600173496794504","125","10","1","11759","FBGN0036362"
"GO:MF","transaminase activity","GO:0008483","0.22719056503310314","0.6436097083445683","16","83","1","11759","FBGN0037186"
"GO:MF","D-threo-aldose 1-dehydrogenase activity","GO:0047834","0.22776859009875575","0.6425061665050295","13","103","1","11759","FBGN0086254"
"GO:MF","sulfate transmembrane transporter activity","GO:0015116","0.2277847535324215","0.6424753482039425","19","71","1","11759","FBGN0039789"
"GO:MF","glycosyltransferase activity","GO:0016757","0.2416744483449196","0.6167692640706728","188","117","4","11759","FBGN0050438,FBGN0034270,FBGN0032135,FBGN0035558"
"GO:MF","lysophospholipid acyltransferase activity","GO:0071617","0.2416744483449196","0.6167692640706728","12","122","1","11759","FBGN0052699"
"GO:BP","chitin-based embryonic cuticle biosynthetic process","GO:0008362","0.18981009408838834","0.7216806955424482","17","8","1","11706","FBGN0284435"
"GO:BP","Toll signaling pathway","GO:0008063","0.18981009408838834","0.7216806955424482","95","87","4","11706","FBGN0030051,FBGN0261988,FBGN0051217,FBGN0050382"
"GO:BP","negative regulation of BMP signaling pathway","GO:0030514","0.18981009408838834","0.7216806955424482","24","98","3","11706","FBGN0039932,FBGN0037265,FBGN0263593"
"GO:BP","imaginal disc-derived wing morphogenesis","GO:0007476","0.18981009408838834","0.7216806955424482","269","98","7","11706","FBGN0284435,FBGN0003866,FBGN0039932,FBGN0086898,FBGN0261988,FBGN0266084,FBGN0263593"
"GO:BP","apposition of dorsal and ventral imaginal disc-derived wing surfaces","GO:0007475","0.18981009408838834","0.7216806955424482","19","8","1","11706","FBGN0284435"
"GO:BP","DNA integrity checkpoint signaling","GO:0031570","0.18981009408838834","0.7216806955424482","42","115","3","11706","FBGN0002878,FBGN0263593,FBGN0011754"
"GO:BP","specification of segmental identity, thorax","GO:0007384","0.18981009408838834","0.7216806955424482","3","29","1","11706","FBGN0003866"
"GO:BP","regulation of Toll signaling pathway","GO:0008592","0.18981009408838834","0.7216806955424482","52","82","3","11706","FBGN0030051,FBGN0261988,FBGN0051217"
"GO:BP","sequestering of zinc ion","GO:0032119","0.18981009408838834","0.7216806955424482","3","41","1","11706","FBGN0025693"
"GO:BP","asparagine catabolic process via L-aspartate","GO:0033345","0.18981009408838834","0.7216806955424482","1","55","1","11706","FBGN0030653"
"GO:BP","appendage morphogenesis","GO:0035107","0.18981009408838834","0.7216806955424482","326","98","8","11706","FBGN0284435,FBGN0003866,FBGN0261556,FBGN0039932,FBGN0086898,FBGN0261988,FBGN0266084,FBGN0263593"
"GO:BP","imaginal disc-derived appendage morphogenesis","GO:0035114","0.18981009408838834","0.7216806955424482","324","98","8","11706","FBGN0284435,FBGN0003866,FBGN0261556,FBGN0039932,FBGN0086898,FBGN0261988,FBGN0266084,FBGN0263593"
"GO:BP","post-embryonic appendage morphogenesis","GO:0035120","0.18981009408838834","0.7216806955424482","315","98","8","11706","FBGN0284435,FBGN0003866,FBGN0261556,FBGN0039932,FBGN0086898,FBGN0261988,FBGN0266084,FBGN0263593"
"GO:BP","protein deglutamylation","GO:0035608","0.18981009408838834","0.7216806955424482","1","48","1","11706","FBGN0265726"
"GO:BP","protein side chain deglutamylation","GO:0035610","0.18981009408838834","0.7216806955424482","1","48","1","11706","FBGN0265726"
"GO:BP","IRE1-mediated unfolded protein response","GO:0036498","0.18981009408838834","0.7216806955424482","1","89","1","11706","FBGN0261984"
"GO:BP","wing disc morphogenesis","GO:0007472","0.18981009408838834","0.7216806955424482","281","98","7","11706","FBGN0284435,FBGN0003866,FBGN0039932,FBGN0086898,FBGN0261988,FBGN0266084,FBGN0263593"
"GO:BP","regulation of BMP signaling pathway","GO:0030510","0.18981009408838834","0.7216806955424482","45","98","3","11706","FBGN0039932,FBGN0037265,FBGN0263593"
"GO:BP","triglyceride biosynthetic process","GO:0019432","0.18981009408838834","0.7216806955424482","13","98","2","11706","FBGN0034356,FBGN0263593"
"GO:BP","propionate metabolic process","GO:0019541","0.18981009408838834","0.7216806955424482","3","28","1","11706","FBGN0034356"
"GO:BP","alditol biosynthetic process","GO:0019401","0.18981009408838834","0.7216806955424482","2","28","1","11706","FBGN0034356"
"GO:BP","protein palmitoylation","GO:0018345","0.18981009408838834","0.7216806955424482","25","1","1","11706","FBGN0036670"
"GO:BP","angiotensin-activated signaling pathway","GO:0038166","0.18981009408838834","0.7216806955424482","1","109","1","11706","FBGN0052638"
"GO:BP","peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine","GO:0018231","0.18981009408838834","0.7216806955424482","20","1","1","11706","FBGN0036670"
"GO:BP","peptidyl-L-cysteine S-palmitoylation","GO:0018230","0.18981009408838834","0.7216806955424482","20","1","1","11706","FBGN0036670"
"GO:BP","propionate catabolic process","GO:0019543","0.18981009408838834","0.7216806955424482","2","28","1","11706","FBGN0034356"
"GO:BP","short-chain fatty acid catabolic process","GO:0019626","0.18981009408838834","0.7216806955424482","4","28","1","11706","FBGN0034356"
"GO:BP","protein phosphopantetheinylation","GO:0018215","0.18981009408838834","0.7216806955424482","138","1","1","11706","FBGN0036670"
"GO:BP","peptidyl-cysteine modification","GO:0018198","0.18981009408838834","0.7216806955424482","27","1","1","11706","FBGN0036670"
"GO:BP","cytolysis","GO:0019835","0.18981009408838834","0.7216806955424482","12","11","1","11706","FBGN0004428"
"GO:BP","synaptic vesicle budding from endosome","GO:0016182","0.18981009408838834","0.7216806955424482","1","45","1","11706","FBGN0001087"
