term_id	term_name	Dm_F_wh_L	Dm_F_ov	Dp_F_ab	Dp_F_hd	Dp_M_ab	Dp_M_hd	Dm_F_wh_D	Dm_M_ts	Af_F_wh
GO:0046987	N-acetyllactosamine beta-1,3-glucuronosyltransferase activity	1	0	0	0	0	0	0	0	0
GO:0016848	carbon-halide lyase activity	1	0	0	0	0	0	0	0	0
GO:0046915	transition metal ion transmembrane transporter activity	1	0	0	0	0	0	0	0	0
GO:0018833	DDT-dehydrochlorinase activity	1	0	0	0	0	0	0	0	0
GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	1	0	0	1	1	1	0	0	0
GO:0016746	acyltransferase activity	1	0	0	1	1	1	0	0	1
GO:0008453	alanine-glyoxylate transaminase activity	1	0	0	1	0	1	0	0	0
GO:0043138	3'-5' DNA helicase activity	1	0	0	0	0	0	0	0	0
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	1	0	1	1	1	1	0	0	0
GO:0016427	tRNA (cytosine) methyltransferase activity	1	0	0	0	0	0	0	0	0
GO:0036402	proteasome-activating activity	1	0	0	0	0	0	0	0	0
GO:0047150	betaine-homocysteine S-methyltransferase activity	1	0	1	0	0	0	0	0	0
GO:0022853	active ion transmembrane transporter activity	1	1	0	0	1	0	0	0	0
GO:0022857	transmembrane transporter activity	1	1	1	0	0	0	1	0	0
GO:0015349	thyroid hormone transmembrane transporter activity	1	0	0	0	0	0	0	0	0
GO:0019784	deNEDDylase activity	1	0	0	0	0	0	0	0	0
GO:1990518	single-stranded 3'-5' DNA helicase activity	1	0	0	0	0	0	0	0	0
GO:0046989	galactosyl beta-1,3 N-acetylgalactosamine beta-1,3-glucuronosyltransferase activity	1	0	0	0	0	0	0	0	0
GO:0016899	oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor	1	0	0	1	1	1	0	0	0
GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	1	0	0	0	1	1	0	0	0
GO:0004814	arginine-tRNA ligase activity	1	0	1	0	0	0	0	0	0
GO:0004531	deoxyribonuclease II activity	1	0	0	0	0	0	0	0	0
GO:0004689	phosphorylase kinase activity	1	0	0	0	0	0	0	0	0
GO:0004018	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	1	0	0	0	0	0	0	0	0
GO:0070404	NADH binding	1	0	0	0	0	0	0	0	0
GO:0051748	UTP-monosaccharide-1-phosphate uridylyltransferase activity	1	0	0	0	1	1	0	0	0
GO:0003976	UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity	1	0	0	0	0	0	0	0	0
GO:0004590	orotidine-5'-phosphate decarboxylase activity	1	0	0	0	0	0	0	0	0
GO:0004497	monooxygenase activity	1	0	0	1	1	1	1	0	1
GO:0070626	(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido) succinate lyase (fumarate-forming) activity	1	0	0	0	0	0	0	0	0
GO:0004067	asparaginase activity	1	0	0	0	0	0	0	0	0
GO:0070611	histone methyltransferase activity (H3-R2 specific)	1	0	0	0	0	0	0	0	0
GO:0061778	intracellular chloride channel activity	1	0	0	0	0	0	0	0	0
GO:0004518	nuclease activity	1	0	0	0	0	0	0	0	0
GO:0004155	6,7-dihydropteridine reductase activity	1	0	0	0	0	0	0	0	0
GO:0004588	orotate phosphoribosyltransferase activity	1	0	0	0	0	0	0	0	0
GO:0004853	uroporphyrinogen decarboxylase activity	1	0	0	0	0	0	0	0	0
GO:0004703	G protein-coupled receptor kinase activity	1	0	0	0	0	0	0	0	0
GO:0070402	NADPH binding	1	0	0	0	0	0	0	0	0
GO:0003678	DNA helicase activity	1	0	0	0	0	0	0	0	0
GO:0005229	intracellular calcium activated chloride channel activity	1	0	0	0	0	0	0	0	0
GO:0047875	ecdysone oxidase activity	1	0	0	0	1	1	0	0	0
GO:0110152	RNA NAD-cap (NAD-forming) hydrolase activity	1	0	0	0	0	0	0	0	0
GO:0003796	lysozyme activity	1	0	0	1	1	1	0	0	0
GO:0005201	extracellular matrix structural constituent	1	1	1	1	0	0	0	0	0
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	1	0	0	0	0	1	0	0	0
GO:0015075	ion transmembrane transporter activity	1	1	1	0	1	0	1	0	1
GO:0004303	estradiol 17-beta-dehydrogenase activity	1	0	1	1	0	1	0	0	0
GO:0070003	threonine-type peptidase activity	1	0	0	0	0	0	0	0	0
GO:0022839	ion gated channel activity	1	0	0	0	0	0	0	0	0
GO:0033764	steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	1	0	1	1	0	1	0	0	0
GO:0003785	actin monomer binding	1	0	1	0	0	0	0	0	0
GO:0043878	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity	1	0	0	1	0	1	0	0	0
GO:0008409	5'-3' exonuclease activity	1	0	0	0	0	0	0	0	0
GO:0005402	carbohydrate:cation symporter activity	1	0	0	0	0	0	0	1	0
GO:0031625	ubiquitin protein ligase binding	1	0	0	0	0	0	0	0	0
GO:0004519	endonuclease activity	1	0	0	0	0	0	0	0	0
GO:0004586	ornithine decarboxylase activity	1	0	0	0	0	1	0	0	0
GO:0005384	manganese ion transmembrane transporter activity	1	0	0	0	0	0	0	0	0
GO:0047718	indanol dehydrogenase activity	1	0	0	1	0	1	0	0	0
GO:0032549	ribonucleoside binding	1	0	0	0	0	0	0	0	0
GO:0044389	ubiquitin-like protein ligase binding	1	0	0	0	0	0	0	0	0
GO:0140359	ABC-type transporter activity	1	0	0	0	0	0	0	0	0
GO:0004180	carboxypeptidase activity	1	0	1	1	1	1	0	1	1
GO:0005381	iron ion transmembrane transporter activity	1	0	0	0	0	0	0	0	0
GO:0005215	transporter activity	1	1	0	0	0	0	1	0	0
GO:0051119	sugar transmembrane transporter activity	1	1	0	1	1	1	1	1	0
GO:0004022	alcohol dehydrogenase (NAD+) activity	1	0	0	1	1	1	0	0	0
GO:0020037	heme binding	1	0	0	1	1	1	0	1	1
GO:0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity	1	0	0	0	0	0	0	0	0
GO:0008375	acetylglucosaminyltransferase activity	1	0	0	0	0	0	0	0	0
GO:0061783	peptidoglycan muralytic activity	1	0	0	0	1	1	0	0	0
GO:0016229	steroid dehydrogenase activity	1	0	1	1	0	1	0	0	0
GO:0046906	tetrapyrrole binding	1	0	0	1	1	1	0	1	1
GO:0047184	1-acylglycerophosphocholine O-acyltransferase activity	1	0	0	0	0	0	0	0	0
GO:0015144	carbohydrate transmembrane transporter activity	1	1	0	1	1	1	1	1	0
GO:0016034	maleylacetoacetate isomerase activity	1	0	0	0	0	0	0	0	0
GO:0008898	S-adenosylmethionine-homocysteine S-methyltransferase activity	1	0	1	0	0	0	0	0	0
GO:0015173	aromatic amino acid transmembrane transporter activity	1	0	0	0	0	0	0	0	0
GO:0008233	peptidase activity	1	0	1	1	1	1	1	1	1
GO:0018455	alcohol dehydrogenase [NAD(P)+] activity	1	0	0	1	1	1	0	0	0
GO:0003884	D-amino-acid oxidase activity	1	0	0	0	0	0	0	0	0
GO:0140098	catalytic activity, acting on RNA	1	0	0	0	0	0	0	0	0
GO:0003824	catalytic activity	1	0	0	1	1	1	0	1	0
GO:0051011	microtubule minus-end binding	1	0	0	0	0	0	0	0	0
GO:0050661	NADP binding	1	0	0	1	1	1	1	0	0
GO:0030983	mismatched DNA binding	1	0	0	0	0	0	0	0	1
GO:0034353	mRNA 5'-diphosphatase activity	1	0	0	0	0	0	0	0	0
GO:0004831	tyrosine-tRNA ligase activity	1	0	0	0	0	0	0	0	0
GO:0008242	omega peptidase activity	1	0	0	0	0	0	0	0	1
GO:0070273	phosphatidylinositol-4-phosphate binding	1	0	0	0	0	0	0	0	0
GO:0004816	asparagine-tRNA ligase activity	1	0	0	0	0	0	0	0	0
GO:0015103	inorganic anion transmembrane transporter activity	1	0	0	0	1	0	1	0	0
GO:0008241	peptidyl-dipeptidase activity	1	0	1	1	1	1	0	0	1
GO:0016758	hexosyltransferase activity	1	0	0	1	0	1	0	0	1
GO:0015108	chloride transmembrane transporter activity	1	0	0	0	0	0	0	0	0
GO:0061608	nuclear import signal receptor activity	1	0	1	0	0	0	0	0	0
GO:0005506	iron ion binding	1	0	0	1	1	1	0	0	0
GO:0000049	tRNA binding	1	0	0	0	0	0	0	0	0
GO:0004001	adenosine kinase activity	1	0	0	0	0	0	0	0	0
GO:0140828	metal cation:monoatomic cation antiporter activity	1	0	1	1	0	0	0	0	0
GO:0004558	alpha-1,4-glucosidase activity	1	0	0	0	1	0	0	1	0
GO:0032450	maltose alpha-glucosidase activity	1	0	0	0	1	0	0	1	0
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	1	0	1	1	1	1	0	1	1
GO:0005375	copper ion transmembrane transporter activity	1	0	0	0	0	0	0	0	0
GO:0035312	5'-3' exodeoxyribonuclease activity	1	0	0	0	0	0	0	0	0
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	1	0	0	0	0	0	0	0	0
GO:0019843	rRNA binding	1	0	0	1	0	0	0	0	0
GO:0043015	gamma-tubulin binding	1	0	0	0	0	0	0	0	0
GO:0046873	metal ion transmembrane transporter activity	1	1	1	0	1	0	1	0	1
GO:0004085	butyryl-CoA dehydrogenase activity	1	0	0	0	0	0	0	0	0
GO:0003948	N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity	1	0	0	0	1	0	0	0	0
GO:0004030	aldehyde dehydrogenase [NAD(P)+] activity	1	0	0	1	0	1	0	0	0
GO:0015379	potassium:chloride symporter activity	1	0	0	0	0	0	0	0	0
GO:0022842	narrow pore channel activity	1	0	0	0	0	0	0	0	0
GO:0046332	SMAD binding	1	0	0	0	0	0	0	0	0
GO:0022840	leak channel activity	1	0	0	0	0	0	0	0	0
GO:0004029	aldehyde dehydrogenase (NAD+) activity	1	0	0	1	0	1	0	0	0
GO:0022841	potassium ion leak channel activity	1	0	0	0	0	0	0	0	0
GO:0031267	small GTPase binding	1	0	0	0	0	0	0	0	0
GO:0005254	chloride channel activity	1	0	0	1	0	0	0	0	0
GO:0008157	protein phosphatase 1 binding	1	0	0	0	0	0	0	0	0
GO:0008139	nuclear localization sequence binding	1	0	1	0	0	0	0	0	0
GO:0008271	secondary active sulfate transmembrane transporter activity	1	0	0	0	1	0	1	0	0
GO:0017064	fatty acid amide hydrolase activity	1	0	0	0	0	0	0	0	0
GO:0004536	deoxyribonuclease activity	1	0	1	0	0	0	0	0	0
GO:0051020	GTPase binding	1	0	0	0	0	0	0	0	0
GO:0034046	poly(G) binding	1	0	0	0	0	0	0	0	0
GO:0140312	cargo adaptor activity	1	0	0	0	0	0	1	0	0
GO:0003958	NADPH-hemoprotein reductase activity	1	0	0	0	0	0	0	0	0
GO:0001882	nucleoside binding	1	0	0	0	0	0	0	0	0
GO:0090599	alpha-glucosidase activity	1	0	0	0	1	1	0	1	0
GO:0052720	class II DNA-(apurinic or apyrimidinic site) endonuclease activity	1	0	0	0	0	0	0	0	0
GO:0005385	zinc ion transmembrane transporter activity	1	0	0	0	0	0	0	0	0
GO:0004534	5'-3' exoribonuclease activity	1	0	0	0	0	0	0	0	0
GO:0033961	cis-stilbene-oxide hydrolase activity	1	0	0	0	1	0	0	0	0
GO:0005253	anion channel activity	1	0	0	1	0	0	0	0	0
GO:0008096	juvenile hormone epoxide hydrolase activity	1	0	0	0	1	0	0	0	0
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	1	0	0	1	1	1	1	0	0
GO:0015298	solute:cation antiporter activity	1	0	1	1	0	0	0	0	0
GO:0016887	ATP hydrolysis activity	1	0	0	0	0	0	0	0	0
GO:0140142	nucleocytoplasmic carrier activity	1	0	1	0	0	0	0	0	0
GO:0004828	serine-tRNA ligase activity	1	0	0	0	0	0	0	0	0
GO:0008237	metallopeptidase activity	1	0	1	1	0	1	0	1	0
GO:0009019	tRNA (guanine-N1-)-methyltransferase activity	1	0	0	0	0	0	0	0	0
GO:0030145	manganese ion binding	1	0	0	1	0	0	0	0	0
GO:0001965	G-protein alpha-subunit binding	1	0	0	0	0	0	0	0	0
GO:0050839	cell adhesion molecule binding	1	0	1	0	1	0	0	0	0
GO:0050833	pyruvate transmembrane transporter activity	1	0	0	1	0	0	0	0	0
GO:0003997	acyl-CoA oxidase activity	1	0	0	0	0	0	0	0	0
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	1	0	1	1	1	1	0	0	0
GO:0070569	uridylyltransferase activity	1	0	0	1	1	1	0	0	0
GO:0008175	tRNA methyltransferase activity	1	0	0	0	0	0	0	0	0
GO:0019903	protein phosphatase binding	1	0	0	0	0	0	0	0	0
GO:0016740	transferase activity	1	0	0	1	1	1	0	0	0
GO:0008172	S-methyltransferase activity	1	0	1	0	0	0	0	0	0
GO:0009378	four-way junction helicase activity	1	0	0	0	0	0	0	0	0
GO:0003697	single-stranded DNA binding	1	0	1	0	0	0	0	0	0
GO:0042626	ATPase-coupled transmembrane transporter activity	1	0	0	0	0	0	1	0	0
GO:0015301	obsolete anion:anion antiporter activity	1	0	0	0	1	0	1	0	0
GO:0008469	histone-arginine N-methyltransferase activity	1	0	0	0	0	0	0	0	0
GO:0047555	3',5'-cyclic-GMP phosphodiesterase activity	1	0	0	0	0	0	0	0	0
GO:0008499	UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity	1	0	0	0	0	0	0	0	0
GO:0004032	alditol:NADP+ 1-oxidoreductase activity	1	0	0	1	0	1	0	0	0
GO:0019902	phosphatase binding	1	0	0	0	0	0	0	0	0
GO:0015926	glucosidase activity	1	0	0	1	1	0	0	1	0
GO:0016757	glycosyltransferase activity	1	0	0	1	0	1	0	0	0
GO:0008094	ATP-dependent activity, acting on DNA	1	0	0	0	0	0	0	0	1
GO:0017128	phospholipid scramblase activity	1	0	0	0	0	0	0	1	0
GO:0102176	cycloeucalenone reductase activity	1	0	0	0	1	1	0	0	0
GO:0015294	solute:cation symporter activity	1	1	0	0	0	0	0	1	0
GO:0090482	vitamin transmembrane transporter activity	1	0	0	0	0	0	0	0	0
GO:0001055	RNA polymerase II activity	1	0	0	0	0	0	0	0	0
GO:0016634	oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor	1	0	0	0	0	0	0	0	0
GO:0015149	hexose transmembrane transporter activity	1	0	0	0	0	0	0	0	0
GO:0008195	phosphatidate phosphatase activity	1	0	0	1	0	0	0	0	0
GO:0030165	PDZ domain binding	1	0	0	0	0	0	0	0	0
GO:0015385	sodium:proton antiporter activity	1	0	0	0	0	0	0	0	0
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	1	0	0	0	0	0	1	0	0
GO:0016798	hydrolase activity, acting on glycosyl bonds	1	0	1	1	1	1	0	1	1
GO:0004540	ribonuclease activity	1	0	0	0	0	0	0	0	0
GO:0016889	endodeoxyribonuclease activity, producing 3'-phosphomonoesters	1	0	0	0	0	0	0	0	0
GO:0005342	organic acid transmembrane transporter activity	1	0	1	0	0	0	0	0	0
GO:0019206	nucleoside kinase activity	1	0	0	0	0	0	0	0	0
GO:0046943	carboxylic acid transmembrane transporter activity	1	0	1	0	0	0	0	0	0
GO:0000400	four-way junction DNA binding	1	0	0	0	0	0	0	0	0
GO:0070180	large ribosomal subunit rRNA binding	1	0	0	1	0	0	0	0	0
GO:0005504	fatty acid binding	1	0	0	0	0	1	0	0	0
GO:0042054	histone methyltransferase activity	1	0	0	0	0	0	0	0	0
GO:0015079	potassium ion transmembrane transporter activity	1	0	1	0	1	0	1	0	0
GO:0004181	metallocarboxypeptidase activity	1	0	1	0	0	0	0	1	0
GO:0015386	potassium:proton antiporter activity	1	0	0	1	0	0	0	0	0
GO:0004301	epoxide hydrolase activity	1	0	0	0	1	0	0	0	0
GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	1	0	0	0	0	0	0	0	0
GO:0051117	ATPase binding	1	0	0	0	0	0	0	0	0
GO:0004683	calmodulin-dependent protein kinase activity	1	0	1	0	1	0	0	0	0
GO:0005048	signal sequence binding	1	0	0	0	0	0	0	0	0
GO:0033293	monocarboxylic acid binding	1	0	0	1	0	1	0	0	0
GO:0016722	oxidoreductase activity, acting on metal ions	0	1	0	1	0	0	0	0	0
GO:0016624	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	0	1	0	1	1	0	0	0	0
GO:0005509	calcium ion binding	0	1	1	1	1	1	1	0	1
GO:0008447	L-ascorbate oxidase activity	0	1	0	1	0	0	0	0	0
GO:0015370	solute:sodium symporter activity	0	1	0	0	0	0	0	1	0
GO:0097602	cullin family protein binding	0	1	0	0	0	0	0	0	0
GO:0003863	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	0	1	0	0	0	0	0	0	0
GO:0030506	ankyrin binding	0	1	0	0	0	0	0	0	0
GO:0005112	Notch binding	0	1	0	0	0	0	0	0	0
GO:0016175	superoxide-generating NAD(P)H oxidase activity	0	1	0	0	0	0	0	0	0
GO:0050664	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor	0	1	0	0	0	0	0	0	0
GO:0016682	oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor	0	1	0	1	1	0	1	0	0
GO:0000293	ferric-chelate reductase activity	0	1	0	0	0	0	0	0	0
GO:0005262	calcium channel activity	0	1	1	0	0	0	0	0	1
GO:0019003	GDP binding	0	1	0	0	0	0	0	0	0
GO:0008061	chitin binding	0	1	1	0	1	0	1	0	0
GO:0004591	oxoglutarate dehydrogenase (succinyl-transferring) activity	0	1	0	1	1	0	0	0	0
GO:0016724	oxidoreductase activity, acting on metal ions, oxygen as acceptor	0	1	0	1	0	0	0	0	0
GO:0004322	ferroxidase activity	0	1	0	1	0	0	0	0	0
GO:0015085	calcium ion transmembrane transporter activity	0	1	1	0	1	0	0	0	1
GO:0015081	sodium ion transmembrane transporter activity	0	1	1	0	1	0	0	0	0
GO:0003735	structural constituent of ribosome	0	1	0	1	0	0	0	0	0
GO:0022890	inorganic cation transmembrane transporter activity	0	1	1	0	1	0	1	0	1
GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	0	1	1	1	1	1	1	0	0
GO:0008324	cation transmembrane transporter activity	0	1	1	0	1	0	1	0	1
GO:0008381	mechanosensitive ion channel activity	0	1	0	0	0	0	0	0	0
GO:0030976	thiamine pyrophosphate binding	0	1	0	1	1	1	0	0	0
GO:0017147	Wnt-protein binding	0	1	0	0	0	0	1	0	0
GO:0005416	amino acid:cation symporter activity	0	1	1	0	0	0	0	0	0
GO:0005158	insulin receptor binding	0	1	0	0	0	0	0	0	0
GO:0005343	organic acid:sodium symporter activity	0	1	1	0	0	0	0	0	0
GO:0016679	oxidoreductase activity, acting on diphenols and related substances as donors	0	1	1	1	1	0	1	0	0
GO:0005283	amino acid:sodium symporter activity	0	1	1	0	0	0	0	0	0
GO:0005326	neurotransmitter transmembrane transporter activity	0	1	1	0	0	0	0	0	0
GO:0005507	copper ion binding	0	1	0	1	0	0	0	0	0
GO:0050997	quaternary ammonium group binding	0	1	0	1	1	1	0	0	0
GO:0015318	inorganic molecular entity transmembrane transporter activity	0	1	1	0	1	0	1	0	1
GO:0032036	myosin heavy chain binding	0	1	1	0	1	0	0	0	0
GO:0015179	L-amino acid transmembrane transporter activity	0	1	1	0	0	0	0	0	0
GO:0005198	structural molecule activity	0	1	1	1	1	0	0	1	0
GO:0016491	oxidoreductase activity	0	1	1	1	1	1	1	0	0
GO:0003723	RNA binding	0	1	0	1	0	0	0	0	0
GO:0005102	signaling receptor binding	0	1	1	0	0	0	0	0	0
GO:0003779	actin binding	0	0	1	0	1	0	1	0	0
GO:0008092	cytoskeletal protein binding	0	0	1	0	1	0	1	0	0
GO:0051371	muscle alpha-actinin binding	0	0	1	0	1	0	1	0	0
GO:0042805	actinin binding	0	0	1	0	1	0	1	0	0
GO:0051393	alpha-actinin binding	0	0	1	0	1	0	1	0	0
GO:0051015	actin filament binding	0	0	1	0	1	0	0	0	0
GO:0008307	structural constituent of muscle	0	0	1	0	1	0	1	0	0
GO:0005523	tropomyosin binding	0	0	1	0	1	0	1	0	0
GO:0004687	myosin light chain kinase activity	0	0	1	0	1	0	1	0	0
GO:0046872	metal ion binding	0	0	1	1	1	1	0	0	0
GO:0043169	cation binding	0	0	1	1	1	1	0	0	0
GO:0004449	isocitrate dehydrogenase (NAD+) activity	0	0	1	0	1	0	0	0	0
GO:0004448	isocitrate dehydrogenase [NAD(P)+] activity	0	0	1	0	1	0	0	0	0
GO:0004672	protein kinase activity	0	0	1	1	1	1	0	0	0
GO:0016301	kinase activity	0	0	1	1	1	1	0	0	0
GO:0016773	phosphotransferase activity, alcohol group as acceptor	0	0	1	1	1	1	0	0	0
GO:0043167	ion binding	0	0	1	1	1	1	0	0	0
GO:0097493	structural molecule activity conferring elasticity	0	0	1	0	1	0	0	1	0
GO:0140660	cytoskeletal motor activator activity	0	0	1	0	1	0	1	0	0
GO:0140659	cytoskeletal motor regulator activity	0	0	1	0	1	0	1	0	0
GO:0044877	protein-containing complex binding	0	0	1	0	1	0	0	1	0
GO:0004667	prostaglandin-D synthase activity	0	0	1	0	0	0	0	0	0
GO:1990757	ubiquitin ligase activator activity	0	0	1	0	0	0	0	0	0
GO:0097027	ubiquitin-protein transferase activator activity	0	0	1	0	0	0	0	0	0
GO:0004846	urate oxidase activity	0	0	1	0	0	0	0	0	0
GO:0016663	oxidoreductase activity, acting on other nitrogenous compounds as donors, oxygen as acceptor	0	0	1	0	0	0	0	0	0
GO:1990450	linear polyubiquitin binding	0	0	1	0	1	0	1	0	0
GO:0004674	protein serine/threonine kinase activity	0	0	1	0	1	1	0	0	0
GO:0005219	ryanodine-sensitive calcium-release channel activity	0	0	1	0	0	0	1	0	0
GO:0004712	protein serine/threonine/tyrosine kinase activity	0	0	1	0	0	1	0	0	1
GO:0055106	ubiquitin-protein transferase regulator activity	0	0	1	0	0	0	0	0	0
GO:0010997	anaphase-promoting complex binding	0	0	1	0	0	0	0	0	0
GO:0008309	double-stranded DNA exodeoxyribonuclease activity	0	0	1	0	0	0	0	0	0
GO:0005524	ATP binding	0	0	1	0	1	0	0	0	0
GO:0098882	structural constituent of presynaptic active zone	0	0	1	0	0	0	0	0	0
GO:0032795	heterotrimeric G-protein binding	0	0	1	0	0	0	0	0	0
GO:0098918	structural constituent of synapse	0	0	1	0	0	0	0	0	0
GO:0050062	long-chain-fatty-acyl-CoA reductase activity	0	0	1	0	0	0	0	0	0
GO:0032559	adenyl ribonucleotide binding	0	0	1	0	1	0	0	0	0
GO:0030554	adenyl nucleotide binding	0	0	1	0	1	0	0	0	0
GO:0036435	K48-linked polyubiquitin modification-dependent protein binding	0	0	1	0	1	0	1	0	0
GO:0004601	peroxidase activity	0	0	1	1	1	1	1	0	0
GO:0030283	testosterone dehydrogenase [NAD(P)] activity	0	0	1	1	0	0	0	0	0
