term_id	term_name	Dm_F_wh_L	Dm_F_ov	Dp_F_ab	Dp_F_hd	Dp_M_ab	Dp_M_hd	Dm_F_wh_D	Dm_M_ts	Af_F_wh
GO:0046653	tetrahydrofolate metabolic process	0	0	0	1	0	1	0	0	0
GO:0072521	purine-containing compound metabolic process	0	0	0	1	0	1	0	0	0
GO:0046040	IMP metabolic process	0	0	0	1	0	0	0	0	0
GO:0044283	small molecule biosynthetic process	0	0	0	1	1	1	1	0	0
GO:0071482	cellular response to light stimulus	0	0	0	1	0	0	0	0	0
GO:0009062	fatty acid catabolic process	0	0	0	1	0	1	0	0	0
GO:0005975	carbohydrate metabolic process	0	0	0	1	1	1	0	0	0
GO:0006635	fatty acid beta-oxidation	0	0	0	1	0	1	0	0	0
GO:0044255	cellular lipid metabolic process	0	0	0	1	1	1	0	0	0
GO:0009126	purine nucleoside monophosphate metabolic process	0	0	0	1	0	0	0	0	0
GO:0009167	purine ribonucleoside monophosphate metabolic process	0	0	0	1	0	0	0	0	0
GO:0001745	compound eye morphogenesis	0	0	0	1	0	0	0	0	0
GO:0016059	deactivation of rhodopsin mediated signaling	0	0	0	1	0	0	0	0	0
GO:0045494	photoreceptor cell maintenance	0	0	0	1	0	0	0	0	0
GO:0090596	sensory organ morphogenesis	0	0	0	1	0	0	0	0	0
GO:0019395	fatty acid oxidation	0	0	0	1	0	1	0	0	0
GO:0048592	eye morphogenesis	0	0	0	1	0	0	0	0	0
GO:0022400	regulation of rhodopsin mediated signaling pathway	0	0	0	1	0	0	0	0	0
GO:0034440	lipid oxidation	0	0	0	1	0	1	0	0	0
GO:0006760	folic acid-containing compound metabolic process	0	0	0	1	0	1	0	0	0
GO:0006163	purine nucleotide metabolic process	0	0	0	1	0	1	0	0	0
GO:0071478	cellular response to radiation	0	0	0	1	0	0	0	0	0
GO:0001895	retina homeostasis	0	0	0	1	0	0	0	0	0
GO:0001751	compound eye photoreceptor cell differentiation	0	0	0	1	0	0	0	0	0
GO:1901607	alpha-amino acid biosynthetic process	0	0	0	1	0	1	0	0	0
GO:0001754	eye photoreceptor cell differentiation	0	0	0	1	0	0	0	0	0
GO:0055086	nucleobase-containing small molecule metabolic process	0	0	0	1	0	1	0	0	0
GO:0016056	rhodopsin mediated signaling pathway	0	0	0	1	0	0	0	0	0
GO:0048749	compound eye development	0	0	0	1	0	0	0	0	0
GO:0071214	cellular response to abiotic stimulus	0	0	0	1	0	0	0	0	0
GO:0104004	cellular response to environmental stimulus	0	0	0	1	0	0	0	0	0
GO:0150063	visual system development	0	0	0	1	0	0	0	0	0
GO:0009127	purine nucleoside monophosphate biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0001654	eye development	0	0	0	1	0	0	0	0	0
GO:1901606	alpha-amino acid catabolic process	0	0	0	1	0	1	0	0	0
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0048880	sensory system development	0	0	0	1	0	0	0	0	0
GO:0008652	cellular amino acid biosynthetic process	0	0	0	1	1	1	0	0	0
GO:0006563	L-serine metabolic process	0	0	0	1	0	0	0	0	0
GO:0006575	cellular modified amino acid metabolic process	0	0	0	1	0	1	0	0	0
GO:0006544	glycine metabolic process	0	0	0	1	0	1	0	0	0
GO:0009113	purine nucleobase biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0044242	cellular lipid catabolic process	0	0	0	1	0	1	0	0	0
GO:0009150	purine ribonucleotide metabolic process	0	0	0	1	0	0	0	0	0
GO:0009063	cellular amino acid catabolic process	0	0	0	1	0	1	0	0	0
GO:0009161	ribonucleoside monophosphate metabolic process	0	0	0	1	0	0	0	0	0
GO:0006730	one-carbon metabolic process	0	0	0	1	0	1	0	0	0
GO:0007603	phototransduction, visible light	0	0	0	1	0	0	0	0	0
GO:0008277	regulation of G protein-coupled receptor signaling pathway	0	0	0	1	0	0	0	0	0
GO:0006638	neutral lipid metabolic process	0	0	0	1	0	0	0	0	0
GO:0006639	acylglycerol metabolic process	0	0	0	1	0	0	0	0	0
GO:0042558	pteridine-containing compound metabolic process	0	0	0	1	0	1	0	0	0
GO:0042752	regulation of circadian rhythm	0	0	0	1	0	0	0	0	0
GO:0007423	sensory organ development	0	0	0	1	0	0	0	0	0
GO:0032370	positive regulation of lipid transport	0	0	0	1	0	1	0	0	0
GO:0000028	ribosomal small subunit assembly	0	0	0	1	0	0	0	0	0
GO:0009259	ribonucleotide metabolic process	0	0	0	1	0	0	0	0	0
GO:0046680	response to DDT	0	0	0	1	0	0	0	0	0
GO:0072522	purine-containing compound biosynthetic process	0	0	0	1	0	1	0	0	0
GO:0019693	ribose phosphate metabolic process	0	0	0	1	0	0	0	0	0
GO:0042255	ribosome assembly	0	0	0	1	0	0	0	0	0
GO:0006629	lipid metabolic process	0	0	0	1	1	1	0	1	0
GO:0009117	nucleotide metabolic process	0	0	0	1	0	1	0	0	0
GO:0006753	nucleoside phosphate metabolic process	0	0	0	1	0	1	0	0	0
GO:0006090	pyruvate metabolic process	0	0	0	1	0	1	0	0	0
GO:0009584	detection of visible light	0	0	0	1	0	0	0	0	1
GO:0006565	L-serine catabolic process	0	0	0	1	0	1	0	0	0
GO:0030258	lipid modification	0	0	0	1	0	0	0	0	0
GO:1901575	organic substance catabolic process	0	0	0	1	0	1	0	0	0
GO:0009123	nucleoside monophosphate metabolic process	0	0	0	1	0	0	0	0	0
GO:0017085	response to insecticide	0	0	0	1	0	0	0	0	0
GO:0060249	anatomical structure homeostasis	0	0	0	1	1	0	0	0	0
GO:0009156	ribonucleoside monophosphate biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0019637	organophosphate metabolic process	0	0	0	1	0	1	0	0	0
GO:0016042	lipid catabolic process	0	0	0	1	1	1	0	1	0
GO:0009416	response to light stimulus	0	0	0	1	0	0	0	0	1
GO:0006641	triglyceride metabolic process	0	0	0	1	0	1	0	0	0
GO:0009124	nucleoside monophosphate biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0006144	purine nucleobase metabolic process	0	0	0	1	0	0	0	0	0
GO:0006545	glycine biosynthetic process	0	0	0	1	0	1	0	0	0
GO:0009070	serine family amino acid biosynthetic process	0	0	0	1	0	1	0	0	0
GO:0007602	phototransduction	0	0	0	1	0	0	0	0	1
GO:0009058	biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0019318	hexose metabolic process	0	0	0	1	1	1	0	0	0
GO:0006164	purine nucleotide biosynthetic process	0	0	0	1	0	1	0	0	0
GO:0044262	cellular carbohydrate metabolic process	0	0	0	1	1	1	0	0	0
GO:0009583	detection of light stimulus	0	0	0	1	0	0	0	0	1
GO:0001894	tissue homeostasis	0	0	0	1	0	0	0	0	0
GO:0032379	positive regulation of intracellular lipid transport	0	0	0	1	0	0	0	0	0
GO:0032373	positive regulation of sterol transport	0	0	0	1	0	0	0	0	0
GO:0032376	positive regulation of cholesterol transport	0	0	0	1	0	0	0	0	0
GO:0032385	positive regulation of intracellular cholesterol transport	0	0	0	1	0	0	0	0	0
GO:0032383	regulation of intracellular cholesterol transport	0	0	0	1	0	0	0	0	0
GO:0032382	positive regulation of intracellular sterol transport	0	0	0	1	0	0	0	0	0
GO:0032380	regulation of intracellular sterol transport	0	0	0	1	0	0	0	0	0
GO:0032377	regulation of intracellular lipid transport	0	0	0	1	0	0	0	0	0
GO:0032367	intracellular cholesterol transport	0	0	0	1	0	1	0	0	0
GO:0032368	regulation of lipid transport	0	0	0	1	0	1	0	0	0
GO:0009314	response to radiation	0	0	0	1	0	0	0	0	1
GO:0048871	multicellular organismal homeostasis	0	0	0	1	0	0	0	0	0
GO:0015918	sterol transport	0	0	0	1	0	1	0	0	0
GO:0009056	catabolic process	0	0	0	1	0	1	0	0	0
GO:1901576	organic substance biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0046112	nucleobase biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0006564	L-serine biosynthetic process	0	0	0	1	0	1	0	0	0
GO:0006414	translational elongation	0	0	0	1	0	0	0	0	0
GO:0009887	animal organ morphogenesis	0	0	0	1	0	0	0	0	0
GO:0071704	organic substance metabolic process	0	0	0	1	0	0	0	0	0
GO:0009582	detection of abiotic stimulus	0	0	0	1	0	0	0	0	1
GO:0009581	detection of external stimulus	0	0	0	1	0	0	0	0	1
GO:0005996	monosaccharide metabolic process	0	0	0	1	1	1	0	0	0
GO:0044249	cellular biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0007600	sensory perception	0	0	0	1	0	0	0	0	0
GO:0008152	metabolic process	0	0	0	1	0	0	0	0	0
GO:0005992	trehalose biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0030182	neuron differentiation	0	0	0	1	0	0	0	0	0
GO:0006790	sulfur compound metabolic process	0	0	0	1	0	1	0	0	0
GO:0007186	G protein-coupled receptor signaling pathway	0	0	0	1	0	0	0	0	0
GO:0032366	intracellular sterol transport	0	0	0	1	0	0	0	0	0
GO:0009628	response to abiotic stimulus	0	0	0	1	0	0	0	0	1
GO:0006633	fatty acid biosynthetic process	0	0	0	1	1	1	1	0	0
GO:0009152	purine ribonucleotide biosynthetic process	0	0	0	1	0	1	0	0	0
GO:0044238	primary metabolic process	0	0	0	1	0	0	0	1	0
GO:0055129	L-proline biosynthetic process	0	0	0	1	0	0	0	0	0
GO:1901135	carbohydrate derivative metabolic process	0	0	0	1	0	1	0	0	0
GO:0006561	proline biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0006081	cellular aldehyde metabolic process	0	0	0	1	0	1	0	0	0
GO:0009749	response to glucose	0	0	0	1	0	0	0	0	0
GO:1901293	nucleoside phosphate biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0072330	monocarboxylic acid biosynthetic process	0	0	0	1	1	1	1	0	0
GO:0009165	nucleotide biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0030301	cholesterol transport	0	0	0	1	0	0	0	0	0
GO:0009746	response to hexose	0	0	0	1	0	0	0	0	0
GO:0046701	insecticide catabolic process	0	0	0	1	0	0	0	0	0
GO:0009407	toxin catabolic process	0	0	0	1	0	0	0	0	0
GO:0048699	generation of neurons	0	0	0	1	0	0	0	0	0
GO:0042178	xenobiotic catabolic process	0	0	0	1	0	0	0	0	0
GO:0034284	response to monosaccharide	0	0	0	1	0	0	0	0	0
GO:0042592	homeostatic process	0	0	0	1	1	0	0	0	0
GO:0046351	disaccharide biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0044272	sulfur compound biosynthetic process	0	0	0	1	0	1	0	0	0
GO:0007623	circadian rhythm	0	0	0	1	0	0	0	0	0
GO:0009112	nucleobase metabolic process	0	0	0	1	0	0	1	0	0
GO:0032365	intracellular lipid transport	0	0	0	1	0	0	0	0	0
GO:0009260	ribonucleotide biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0009404	toxin metabolic process	0	0	0	1	0	0	0	0	0
GO:0017143	insecticide metabolic process	0	0	0	1	0	0	0	0	0
GO:0022008	neurogenesis	0	0	0	1	0	0	0	0	0
GO:0032371	regulation of sterol transport	0	0	0	1	0	0	0	0	0
GO:0032374	regulation of cholesterol transport	0	0	0	1	0	0	0	0	0
GO:0050896	response to stimulus	0	0	0	1	0	0	0	0	0
GO:0046390	ribose phosphate biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0006651	diacylglycerol biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0048666	neuron development	0	0	0	1	0	0	0	0	0
GO:0009743	response to carbohydrate	0	0	0	1	0	0	0	0	0
GO:0071322	cellular response to carbohydrate stimulus	0	0	0	1	0	1	0	0	0
GO:0033500	carbohydrate homeostasis	0	0	0	1	0	1	0	0	0
GO:0090407	organophosphate biosynthetic process	0	0	0	1	0	0	0	0	0
GO:0055080	cation homeostasis	0	0	0	1	0	0	0	0	0
GO:0050801	ion homeostasis	0	0	0	1	0	0	0	0	0
GO:0099566	regulation of postsynaptic cytosolic calcium ion concentration	0	0	0	1	0	0	0	0	0
GO:0048511	rhythmic process	0	0	0	1	0	0	0	0	0
GO:0050804	modulation of chemical synaptic transmission	0	0	0	1	0	0	0	0	0
GO:0099177	regulation of trans-synaptic signaling	0	0	0	1	0	0	0	0	0
GO:0009249	protein lipoylation	0	0	0	1	0	0	0	0	0
GO:0032229	negative regulation of synaptic transmission, GABAergic	0	0	0	1	0	0	0	0	0
GO:0032228	regulation of synaptic transmission, GABAergic	0	0	0	1	0	0	0	0	0
GO:0015850	organic hydroxy compound transport	0	0	0	1	1	0	0	0	0
GO:0055082	cellular chemical homeostasis	0	0	0	1	0	0	0	0	0
GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	0	0	0	1	0	1	0	0	0
GO:0006842	tricarboxylic acid transport	0	0	0	1	0	0	0	0	0
